image	label	label_name	ground_truth_bb	best_prediction_bb	IoU
image0007.jpg	0	car	[197, 535, 556, 797]	[205, 536, 556, 772]	0.880690637691637
image0007.jpg	0	car	[667, 520, 898, 701]	[674, 525, 904, 702]	0.9147736501380607
image0007.jpg	0	car	[909, 310, 1275, 1153]	[934, 234, 1279, 984]	0.6810824586462155
image0007.jpg	0	car	[67, 539, 240, 676]	[59, 534, 240, 690]	0.8393894319308683
image0008.jpg	0	car	[86, 331, 200, 428]	[90, 334, 206, 426]	0.8716623600344531
image0008.jpg	0	car	[289, 478, 435, 628]	[290, 487, 451, 629]	0.8407698318049102
image0008.jpg	0	car	[944, 416, 1076, 538]	[948, 422, 1080, 538]	0.8961854176726219
image0008.jpg	0	car	[25, 421, 188, 604]	[21, 444, 162, 606]	0.7128223472407401
image0008.jpg	0	car	[1073, 497, 1279, 841]	[1053, 485, 1280, 839]	0.8722545499566671
image0008.jpg	0	car	[598, 434, 737, 567]	[596, 428, 741, 564]	0.8973531310522918
image0008.jpg	0	car	[808, 360, 933, 456]	[813, 357, 935, 449]	0.8514030612244898
image0008.jpg	0	car	[309, 258, 584, 368]	[531, 336, 621, 424]	0.04649887591160827
image0008.jpg	0	car	[694, 343, 790, 421]	[699, 336, 799, 414]	0.7319587628865979
image0008.jpg	0	car	[867, 549, 973, 740]	[848, 543, 985, 742]	0.7426182004915086
image0008.jpg	0	car	[939, 515, 1146, 804]	[933, 504, 1140, 812]	0.8869903802107192
image0008.jpg	0	car	[815, 536, 901, 720]	[815, 532, 928, 715]	0.7292623999242029
image0008.jpg	0	car	[738, 499, 838, 678]	[718, 487, 948, 686]	0.3910858641031243
image0008.jpg	0	car	[714, 496, 769, 645]	[718, 487, 948, 686]	0.16389164473967993
image0008.jpg	0	car	[686, 463, 740, 584]	[596, 428, 741, 564]	0.26221153846153844
image0008.jpg	0	car	[567, 402, 670, 506]	[596, 428, 741, 564]	0.2340632603406326
image0008.jpg	0	car	[650, 309, 739, 380]	[660, 316, 740, 369]	0.6570935342121783
image0008.jpg	0	car	[5, 506, 91, 666]	[0, 484, 100, 666]	0.756043956043956
image0008.jpg	0	car	[63, 480, 160, 624]	[89, 479, 157, 599]	0.5765175263607866
image0008.jpg	0	car	[102, 203, 180, 295]	[97, 155, 164, 222]	0.11232955087250882
image0008.jpg	0	car	[92, 150, 170, 217]	[97, 155, 164, 222]	0.7469879518072289
image0008.jpg	0	car	[106, 91, 169, 165]	[97, 155, 164, 222]	0.06767005016917513
image0008.jpg	0	car	[141, 17, 203, 73]		0.0
image0008.jpg	0	car	[453, 89, 505, 134]	[503, 130, 568, 193]	0.0012447487163528862
image0008.jpg	0	car	[506, 122, 568, 200]	[503, 130, 568, 193]	0.7773134328358209
image0008.jpg	0	car	[460, 173, 555, 243]	[469, 184, 549, 233]	0.5894736842105263
image0008.jpg	0	car	[642, 224, 728, 288]	[652, 230, 733, 284]	0.7107724281260824
image0008.jpg	0	car	[476, 39, 577, 96]	[434, 0, 493, 42]	0.006231671554252199
image0009.jpg	0	car	[445, 318, 767, 550]	[448, 316, 762, 545]	0.9461848882281102
image0009.jpg	0	car	[785, 336, 1063, 496]		0.0
image0009.jpg	0	car	[105, 318, 154, 400]		0.0
image0010.jpg	0	car	[797, 303, 1042, 453]	[799, 303, 1041, 452]	0.9811700680272109
image0010.jpg	0	car	[1138, 150, 1275, 663]	[1150, 115, 1279, 678]	0.8139446327253341
image0010.jpg	0	car	[624, 231, 710, 267]	[625, 228, 713, 269]	0.8397365532381997
image0011.jpg	0	car	[635, 641, 760, 719]	[636, 640, 754, 718]	0.9207539521686259
image0011.jpg	0	car	[171, 618, 293, 719]	[167, 612, 295, 718]	0.8911614317019723
image0011.jpg	0	car	[767, 543, 832, 597]	[767, 541, 832, 599]	0.9310344827586207
image0011.jpg	0	car	[716, 604, 795, 668]	[718, 604, 794, 665]	0.9169303797468354
image0011.jpg	0	car	[1015, 606, 1102, 668]	[1012, 604, 1102, 667]	0.9218342886920271
image0011.jpg	0	car	[395, 625, 500, 712]	[394, 619, 503, 707]	0.8510427992487891
image0011.jpg	0	car	[266, 600, 335, 656]	[263, 600, 341, 667]	0.7393800229621125
image0011.jpg	0	car	[598, 593, 700, 671]	[599, 591, 701, 679]	0.8701126573889993
image0011.jpg	0	car	[658, 543, 741, 591]	[660, 541, 738, 597]	0.8125
image0011.jpg	0	car	[718, 455, 773, 493]	[723, 455, 772, 495]	0.8510054844606947
image0011.jpg	0	car	[1111, 456, 1158, 488]	[1110, 454, 1153, 484]	0.7268232385661311
image0011.jpg	0	car	[893, 412, 936, 450]	[901, 415, 933, 442]	0.5287637698898409
image0011.jpg	0	car	[674, 425, 709, 450]	[674, 421, 710, 452]	0.7840501792114696
image0011.jpg	0	car	[584, 472, 637, 497]	[593, 483, 634, 520]	0.25308641975308643
image0011.jpg	0	car	[611, 498, 667, 531]	[614, 499, 667, 537]	0.7830101569713758
image0011.jpg	0	car	[594, 486, 609, 519]	[593, 483, 634, 520]	0.32630191166776534
image0011.jpg	0	car	[621, 533, 657, 571]	[623, 530, 676, 570]	0.5641255605381166
image0011.jpg	0	car	[544, 558, 606, 604]	[543, 553, 610, 602]	0.8007044320516583
image0011.jpg	0	car	[507, 533, 562, 576]	[509, 532, 567, 576]	0.8639120545868082
image0011.jpg	0	car	[529, 502, 578, 535]	[524, 502, 580, 542]	0.721875
image0011.jpg	0	car	[500, 494, 528, 522]	[503, 487, 547, 517]	0.3760627861347286
image0011.jpg	0	car	[425, 581, 494, 629]	[427, 583, 503, 630]	0.8106259863229879
image0011.jpg	0	car	[407, 561, 467, 581]	[411, 559, 471, 601]	0.4307692307692308
image0011.jpg	0	car	[289, 576, 340, 608]	[280, 576, 345, 609]	0.7608391608391608
image0011.jpg	0	car	[965, 410, 1001, 437]	[966, 407, 1005, 436]	0.7627829002514669
image0011.jpg	0	car	[1249, 489, 1275, 525]	[1249, 488, 1279, 532]	0.7090909090909091
image0011.jpg	0	car	[1207, 470, 1247, 486]	[1205, 467, 1249, 510]	0.3382663847780127
image0011.jpg	0	car	[1204, 490, 1246, 520]	[1205, 467, 1249, 510]	0.3516295025728988
image0011.jpg	0	car	[410, 524, 464, 560]	[410, 516, 468, 554]	0.6408227848101266
image0011.jpg	0	car	[376, 499, 426, 532]	[376, 498, 426, 533]	0.9428571428571428
image0011.jpg	0	car	[424, 490, 468, 523]	[423, 491, 470, 515]	0.6929133858267716
image0011.jpg	0	car	[339, 471, 386, 506]	[340, 470, 386, 504]	0.8976936723832052
image0011.jpg	0	car	[415, 457, 460, 489]	[419, 467, 461, 491]	0.5834411384217335
image0011.jpg	0	car	[479, 438, 520, 466]	[484, 440, 518, 467]	0.7478849407783418
image0011.jpg	0	car	[487, 416, 522, 436]	[492, 415, 520, 439]	0.6896551724137931
image0011.jpg	0	car	[433, 427, 472, 456]	[438, 429, 470, 456]	0.7639257294429708
image0011.jpg	0	car	[541, 413, 577, 435]		0.0
image0012.jpg	1	bus	[165, 58, 379, 380]		0.0
image0012.jpg	0	car	[848, 385, 1087, 620]	[844, 387, 1099, 628]	0.8991490804579142
image0012.jpg	0	car	[856, 278, 1060, 423]	[861, 274, 1059, 424]	0.9391560353287537
image0012.jpg	0	car	[711, 110, 840, 237]	[717, 109, 835, 233]	0.8795830555723896
image0012.jpg	0	car	[504, 371, 711, 564]	[513, 371, 702, 568]	0.8960866681406147
image0012.jpg	0	car	[169, 420, 380, 603]	[162, 416, 371, 615]	0.8549424117674268
image0012.jpg	0	car	[326, 5, 424, 57]	[314, 0, 432, 66]	0.6543400102722137
image0012.jpg	0	car	[382, 129, 407, 236]	[172, 59, 409, 143]	0.015742364952997797
image0013.jpg	0	car	[363, 674, 489, 763]	[362, 669, 485, 766]	0.8836982176283877
image0013.jpg	0	car	[1175, 526, 1245, 584]	[1177, 524, 1243, 581]	0.8659351145038168
image0013.jpg	0	car	[1123, 490, 1181, 541]	[1121, 490, 1180, 540]	0.9319816873773709
image0013.jpg	0	car	[1175, 502, 1247, 554]	[1184, 483, 1243, 533]	0.37595066803699895
image0013.jpg	0	car	[494, 523, 566, 577]	[492, 524, 564, 573]	0.8605117912694431
image0013.jpg	0	car	[391, 557, 473, 620]	[392, 559, 478, 622]	0.8755980861244019
image0013.jpg	0	car	[1095, 474, 1128, 524]	[1092, 472, 1137, 516]	0.6176470588235294
image0013.jpg	0	car	[1054, 451, 1092, 485]	[1049, 452, 1090, 485]	0.8153740562800275
image0013.jpg	0	car	[1161, 459, 1186, 491]	[1161, 456, 1185, 481]	0.6055045871559633
image0013.jpg	0	car	[1107, 446, 1141, 472]	[1116, 447, 1146, 471]	0.5976095617529881
image0013.jpg	0	car	[1128, 464, 1149, 482]	[1123, 453, 1150, 478]	0.38735177865612647
image0013.jpg	0	car	[1201, 453, 1233, 481]		0.0
image0013.jpg	0	car	[1189, 485, 1245, 526]	[1184, 483, 1243, 533]	0.7302110817941952
image0013.jpg	0	car	[1002, 399, 1041, 418]	[1011, 401, 1038, 427]	0.46646341463414637
image0013.jpg	0	car	[1013, 408, 1037, 432]	[1010, 406, 1036, 431]	0.7589670014347202
image0013.jpg	0	car	[1038, 443, 1061, 475]	[1040, 438, 1067, 467]	0.496551724137931
image0013.jpg	0	car	[724, 398, 751, 422]	[723, 396, 753, 422]	0.8307692307692308
image0013.jpg	0	car	[1241, 502, 1271, 554]	[1243, 504, 1279, 551]	0.6797520661157025
image0014.jpg	0	car	[215, 168, 320, 241]	[216, 168, 319, 241]	0.9809523809523809
image0015.jpg	0	car	[204, 191, 597, 453]	[203, 186, 573, 434]	0.8534918474381062
image0015.jpg	0	car	[561, 276, 915, 574]	[557, 283, 904, 567]	0.9135686686423828
image0015.jpg	0	car	[1082, 273, 1273, 449]	[1094, 270, 1280, 424]	0.7671936646703188
image0015.jpg	0	car	[891, 198, 1105, 400]	[1094, 270, 1280, 424]	0.020300388972488006
image0016.jpg	0	car	[693, 318, 981, 490]	[697, 314, 979, 490]	0.9573661771672193
image0017.jpg	0	car	[23, 417, 479, 667]	[9, 418, 482, 666]	0.956621777086012
image0018.jpg	0	car	[333, 289, 411, 348]	[331, 288, 406, 349]	0.884394250513347
image0018.jpg	0	car	[62, 313, 176, 396]	[60, 311, 180, 399]	0.8960227272727272
image0018.jpg	0	car	[788, 301, 878, 386]	[784, 298, 887, 387]	0.8345151085415076
image0018.jpg	0	car	[719, 292, 795, 362]	[784, 298, 887, 387]	0.05107741420590583
image0018.jpg	0	car	[410, 319, 561, 454]	[401, 315, 573, 458]	0.8287932997235323
image0018.jpg	0	car	[547, 321, 625, 434]	[555, 321, 624, 434]	0.8846153846153846
image0018.jpg	0	car	[617, 332, 666, 406]	[614, 330, 670, 403]	0.8214876033057851
image0018.jpg	0	car	[404, 289, 466, 329]	[405, 287, 485, 333]	0.6559139784946236
image0019.jpg	0	car	[953, 229, 1148, 376]	[957, 233, 1150, 382]	0.9071374007771763
image0019.jpg	0	car	[923, 241, 976, 306]	[908, 219, 998, 310]	0.42063492063492064
image0019.jpg	0	car	[662, 251, 753, 318]	[670, 251, 752, 313]	0.8338527144497294
image0020.jpg	0	car	[408, 442, 505, 512]	[410, 434, 503, 489]	0.580169896469339
image0020.jpg	0	car	[540, 447, 570, 471]	[544, 444, 564, 471]	0.6153846153846154
image0021.jpg	0	car	[617, 361, 1242, 658]	[621, 345, 1237, 666]	0.9128931335419068
image0021.jpg	0	car	[113, 402, 467, 572]	[18, 398, 457, 565]	0.7242479430645432
image0022.jpg	0	car	[633, 329, 1021, 585]	[637, 316, 1006, 580]	0.8894981992797119
image0022.jpg	0	car	[305, 342, 384, 413]	[310, 341, 380, 406]	0.7888712801549569
image0023.jpg	0	car	[0, 1165, 260, 1347]	[0, 1163, 259, 1345]	0.974539069359087
image0023.jpg	0	car	[784, 1134, 957, 1285]	[780, 1130, 959, 1284]	0.9355059663289953
image0023.jpg	0	car	[1384, 1157, 1486, 1225]	[1379, 1155, 1497, 1220]	0.7855745721271393
image0023.jpg	0	car	[2193, 1080, 2429, 1531]	[2200, 1085, 2429, 1526]	0.9488237062647976
image0023.jpg	0	car	[2133, 1198, 2244, 1321]	[2139, 1203, 2248, 1328]	0.8322138635142396
image0023.jpg	0	car	[1529, 1141, 1804, 1376]	[1534, 1137, 1806, 1380]	0.9431998929702249
image0023.jpg	0	car	[699, 1116, 793, 1191]	[686, 1110, 794, 1196]	0.7590439276485789
image0023.jpg	0	car	[778, 1148, 820, 1209]	[780, 1130, 959, 1284]	0.08812481941635365
image0023.jpg	0	car	[1092, 1052, 1149, 1100]	[1089, 1050, 1154, 1095]	0.7635514018691589
image0023.jpg	0	car	[1153, 1029, 1202, 1067]	[1150, 1026, 1198, 1058]	0.6235069278547539
image0023.jpg	0	car	[1194, 1003, 1252, 1045]	[1196, 1004, 1245, 1040]	0.7241379310344828
image0023.jpg	0	car	[1249, 1028, 1303, 1080]	[1249, 1026, 1308, 1077]	0.8344370860927153
image0023.jpg	0	car	[1299, 1004, 1350, 1048]	[1302, 1008, 1350, 1049]	0.837696335078534
image0023.jpg	0	car	[1378, 1010, 1435, 1058]	[1379, 1014, 1436, 1062]	0.8191489361702128
image0023.jpg	0	car	[1280, 965, 1334, 1006]	[1282, 961, 1327, 1002]	0.6954887218045113
image0023.jpg	0	car	[1412, 954, 1448, 989]		0.0
image0023.jpg	0	car	[1369, 955, 1398, 980]		0.0
image0023.jpg	0	car	[1341, 963, 1368, 986]		0.0
image0023.jpg	0	car	[1472, 968, 1502, 992]		0.0
image0023.jpg	0	car	[1447, 957, 1478, 981]		0.0
image0023.jpg	0	car	[1565, 985, 1600, 1011]		0.0
image0023.jpg	0	car	[1455, 1110, 1535, 1157]	[1453, 1102, 1536, 1145]	0.6182380216383307
image0023.jpg	0	car	[1714, 1054, 1767, 1090]	[1715, 1053, 1767, 1087]	0.8755102040816326
image0023.jpg	0	car	[1755, 1086, 1815, 1115]	[1763, 1077, 1810, 1117]	0.6038989809481613
image0023.jpg	0	car	[1705, 1103, 1763, 1142]	[1704, 1091, 1772, 1141]	0.6373626373626373
image0023.jpg	0	car	[1769, 1113, 1849, 1189]	[1769, 1114, 1850, 1182]	0.8848405985686402
image0023.jpg	0	car	[1621, 999, 1665, 1035]		0.0
image0023.jpg	0	car	[1729, 1020, 1791, 1077]	[1715, 1053, 1767, 1087]	0.20774487471526196
image0024.jpg	0	car	[484, 115, 578, 188]	[482, 114, 579, 188]	0.9559765951518528
image0024.jpg	0	car	[90, 93, 167, 144]	[91, 92, 167, 142]	0.9303022732950287
image0024.jpg	0	car	[154, 131, 349, 269]	[156, 130, 350, 285]	0.8776774533711198
image0024.jpg	0	car	[348, 71, 392, 123]	[346, 70, 397, 122]	0.8323442136498517
image0024.jpg	0	car	[398, 52, 419, 71]	[401, 56, 420, 73]	0.5973451327433629
image0024.jpg	0	car	[494, 52, 515, 69]	[495, 50, 514, 65]	0.6253164556962025
image0025.jpg	0	car	[922, 403, 1092, 561]	[920, 398, 1094, 566]	0.918856048166393
image0026.jpg	0	car	[686, 258, 946, 468]	[684, 236, 956, 467]	0.8612819374881125
image0026.jpg	0	car	[1005, 307, 1279, 710]	[1001, 286, 1276, 717]	0.9121302219920825
image0026.jpg	0	car	[403, 243, 514, 338]	[404, 244, 520, 335]	0.9025335857902804
image0026.jpg	0	car	[659, 259, 726, 337]	[659, 278, 713, 345]	0.5630965005302226
image0026.jpg	0	car	[861, 291, 1174, 552]	[869, 278, 1185, 535]	0.8410465050573543
image0026.jpg	0	car	[569, 225, 668, 294]	[585, 234, 662, 294]	0.6763285024154589
image0026.jpg	0	car	[460, 225, 519, 256]	[404, 244, 520, 335]	0.0606320116468271
image0026.jpg	0	car	[278, 223, 378, 298]	[350, 222, 397, 262]	0.13175675675675674
image0026.jpg	0	car	[16, 243, 155, 430]	[108, 265, 228, 394]	0.17122281841287773
image0026.jpg	0	car	[121, 263, 220, 401]	[108, 265, 228, 394]	0.7800989554700385
image0026.jpg	0	car	[191, 267, 261, 388]	[108, 265, 228, 394]	0.22990807785138398
image0027.jpg	0	car	[401, 271, 696, 434]	[405, 274, 689, 429]	0.9154622023500052
image0027.jpg	0	car	[840, 244, 1100, 398]	[842, 249, 1114, 395]	0.8950670088394639
image0027.jpg	0	car	[638, 254, 808, 381]	[639, 251, 811, 381]	0.9544625783786188
image0027.jpg	0	car	[91, 367, 1279, 712]	[405, 274, 689, 429]	0.04036014229654894
image0027.jpg	0	car	[368, 237, 652, 326]	[454, 237, 632, 280]	0.3028169014084507
image0028.jpg	0	car	[437, 608, 540, 711]	[437, 612, 539, 707]	0.913375435950608
image0029.jpg	0	car	[574, 613, 650, 682]	[565, 617, 658, 683]	0.7668425954672462
image0030.jpg	0	car	[0, 548, 223, 783]	[0, 553, 223, 781]	0.9702127659574468
image0030.jpg	0	car	[598, 612, 675, 674]	[597, 612, 677, 672]	0.9325797335486475
image0030.jpg	0	car	[905, 580, 1129, 774]	[900, 570, 1133, 768]	0.8869792324866254
image0030.jpg	0	car	[687, 607, 772, 685]	[684, 610, 773, 684]	0.9081721051111753
image0030.jpg	1	bus	[424, 520, 559, 674]	[425, 516, 559, 684]	0.9104385423100679
image0030.jpg	0	car	[311, 607, 363, 651]	[313, 609, 367, 652]	0.8366533864541833
image0030.jpg	0	car	[240, 600, 291, 643]		0.0
image0030.jpg	0	car	[366, 619, 399, 648]	[313, 609, 367, 652]	0.008923076923076922
image0030.jpg	0	car	[404, 629, 426, 663]		0.0
image0030.jpg	0	car	[553, 603, 605, 664]	[549, 600, 603, 663]	0.8393956351426972
image0030.jpg	0	car	[784, 593, 909, 708]	[777, 596, 902, 716]	0.817872393093632
image0031.jpg	0	car	[722, 152, 1256, 535]	[718, 155, 1251, 533]	0.97052913596785
image0031.jpg	0	car	[409, 205, 516, 274]	[411, 202, 517, 291]	0.7568951107396573
image0031.jpg	0	car	[206, 176, 350, 305]	[207, 179, 341, 301]	0.8800602928509905
image0032.jpg	0	car	[1088, 429, 1271, 605]	[1100, 412, 1264, 594]	0.7732312264258773
image0032.jpg	0	car	[801, 384, 1098, 706]	[786, 384, 1102, 706]	0.939873417721519
image0032.jpg	0	car	[691, 409, 790, 602]	[786, 384, 1102, 706]	0.006428672545737674
image0033.jpg	0	car	[533, 336, 755, 503]	[539, 335, 755, 503]	0.96733708769107
image0034.jpg	0	car	[865, 504, 1126, 697]	[863, 508, 1128, 695]	0.9547348447800317
image0034.jpg	0	car	[571, 547, 637, 610]	[572, 546, 637, 608]	0.9389059910016576
image0034.jpg	0	car	[416, 543, 598, 683]	[419, 541, 596, 685]	0.946234916755766
image0034.jpg	0	car	[344, 548, 433, 630]	[346, 544, 435, 627]	0.8798003072196621
image0035.jpg	0	car	[148, 141, 365, 268]	[149, 142, 363, 270]	0.9634473148247401
image0035.jpg	0	car	[1, 129, 85, 206]	[6, 130, 89, 210]	0.8451576576576577
image0035.jpg	0	car	[151, 141, 188, 178]	[150, 143, 178, 176]	0.6355206847360912
image0035.jpg	0	car	[72, 138, 95, 184]	[73, 134, 94, 165]	0.4964973730297723
image0035.jpg	0	car	[114, 132, 146, 168]		0.0
image0036.jpg	0	car	[855, 437, 926, 488]	[856, 437, 923, 488]	0.9436619718309859
image0037.jpg	0	car	[971, 403, 1124, 516]	[976, 391, 1123, 517]	0.86515625
image0037.jpg	0	car	[798, 437, 893, 512]	[791, 435, 898, 519]	0.7927236315086782
image0037.jpg	0	car	[910, 434, 964, 475]	[913, 437, 965, 476]	0.8411458333333334
image0037.jpg	0	car	[260, 379, 522, 583]	[260, 372, 515, 578]	0.9187442289935365
image0038.jpg	0	car	[426, 341, 634, 495]	[415, 346, 627, 496]	0.8838945784021486
image0038.jpg	0	car	[935, 318, 1042, 408]	[927, 338, 1041, 421]	0.635709389993146
image0038.jpg	0	car	[1152, 339, 1256, 410]	[1155, 334, 1259, 399]	0.7496288965858486
image0038.jpg	0	car	[524, 291, 577, 329]	[523, 292, 577, 331]	0.9082908754052802
image0038.jpg	0	car	[0, 351, 56, 426]	[0, 354, 47, 436]	0.7246252676659529
image0039.jpg	0	car	[621, 445, 812, 571]	[625, 446, 807, 567]	0.9150668993600931
image0039.jpg	0	car	[794, 454, 926, 543]	[791, 451, 929, 543]	0.9253308128544423
image0039.jpg	0	car	[1016, 456, 1180, 539]	[1017, 456, 1175, 549]	0.8632174828857293
image0039.jpg	0	car	[491, 423, 581, 511]	[496, 427, 578, 506]	0.817929292929293
image0039.jpg	0	car	[399, 432, 506, 515]	[397, 436, 512, 517]	0.867597249307195
image0039.jpg	0	car	[352, 426, 428, 499]	[366, 427, 436, 495]	0.6920551543007223
image0039.jpg	0	car	[242, 410, 360, 503]	[244, 409, 349, 501]	0.8624424587056594
image0040.jpg	0	car	[206, 100, 599, 407]	[213, 102, 592, 393]	0.9141159211278812
image0040.jpg	0	car	[586, 266, 657, 363]	[213, 102, 592, 393]	0.004991680532445923
image0040.jpg	0	car	[878, 252, 1015, 353]	[883, 254, 1016, 370]	0.8068160770513058
image0040.jpg	0	car	[1077, 283, 1121, 344]	[1067, 286, 1131, 346]	0.6424974823766365
image0041.jpg	0	car	[152, 139, 420, 373]	[164, 137, 414, 383]	0.8902483564645727
image0041.jpg	0	car	[26, 172, 235, 441]	[0, 167, 239, 507]	0.6918656165395028
image0041.jpg	0	car	[800, 183, 975, 316]	[801, 182, 970, 319]	0.9384576844390631
image0041.jpg	1	bus	[180, 16, 562, 337]		0.0
image0041.jpg	1	bus	[555, 29, 610, 326]		0.0
image0041.jpg	1	bus	[605, 69, 679, 302]		0.0
image0042.jpg	0	car	[720, 608, 861, 704]	[720, 606, 860, 720]	0.8370702541106129
image0042.jpg	0	car	[392, 591, 591, 722]	[384, 605, 588, 708]	0.7506786152530398
image0042.jpg	0	car	[858, 569, 928, 632]	[859, 572, 928, 620]	0.7510204081632653
image0042.jpg	0	car	[701, 564, 751, 598]	[703, 559, 755, 594]	0.6923076923076923
image0042.jpg	1	bus	[519, 508, 580, 550]		0.0
image0042.jpg	0	car	[377, 535, 445, 566]	[383, 538, 444, 569]	0.7455259711916193
image0043.jpg	0	car	[85, 335, 499, 485]	[88, 336, 497, 487]	0.9685781493372326
image0043.jpg	0	car	[344, 315, 466, 400]	[340, 319, 465, 398]	0.8945349054838105
image0044.jpg	0	car	[1072, 732, 1229, 861]	[1068, 733, 1227, 859]	0.9408874114756468
image0044.jpg	1	bus	[2, 7, 811, 1282]		0.0
image0045.jpg	0	car	[1270, 709, 1364, 778]	[1265, 706, 1365, 776]	0.8761825264329438
image0045.jpg	0	car	[1561, 665, 1798, 772]		0.0
image0045.jpg	0	car	[1739, 659, 1850, 748]		0.0
image0046.jpg	0	car	[632, 461, 1149, 680]	[646, 466, 1115, 678]	0.8781607977177782
image0046.jpg	0	car	[446, 354, 603, 432]	[448, 346, 595, 427]	0.7995082700044702
image0046.jpg	0	car	[504, 403, 682, 514]	[448, 346, 595, 427]	0.07408161188562125
image0046.jpg	0	car	[584, 308, 731, 377]	[448, 346, 595, 427]	0.015707770970565204
image0046.jpg	0	car	[261, 321, 384, 402]	[264, 326, 340, 394]	0.5187192612666868
image0047.jpg	0	car	[312, 237, 403, 309]	[313, 237, 402, 310]	0.9649149224514381
image0047.jpg	0	car	[190, 285, 289, 358]	[191, 284, 289, 356]	0.9498976109215017
image0047.jpg	0	car	[214, 168, 283, 223]	[213, 168, 282, 225]	0.9378134403209629
image0047.jpg	0	car	[96, 182, 159, 223]	[97, 181, 160, 223]	0.9460364719017491
image0047.jpg	0	car	[0, 210, 63, 259]	[0, 209, 64, 260]	0.9457720588235294
image0047.jpg	0	car	[424, 230, 513, 300]	[423, 230, 513, 300]	0.9888888888888889
image0047.jpg	0	car	[523, 87, 565, 118]	[523, 87, 564, 118]	0.9761904761904762
image0047.jpg	0	car	[296, 155, 355, 199]	[295, 156, 355, 200]	0.9399777695442757
image0047.jpg	0	car	[357, 67, 393, 95]	[356, 67, 392, 95]	0.9459459459459459
image0047.jpg	0	car	[156, 108, 204, 142]	[156, 107, 204, 141]	0.9428571428571428
image0047.jpg	0	car	[442, 81, 481, 111]	[443, 81, 484, 111]	0.9047619047619048
image0047.jpg	0	car	[77, 324, 202, 386]	[79, 323, 204, 385]	0.9382268350631486
image0047.jpg	0	car	[420, 65, 452, 91]	[420, 65, 452, 91]	1.0
image0047.jpg	0	car	[66, 144, 122, 182]	[67, 145, 122, 183]	0.9322033898305084
